query_id,client_ip,server_ip,query_name,query_type,response_code,payload_size_bytes,entropy,is_tunneling,tunneling_score,timestamp,metadata
dns_tunnel_08ab_0064,192.168.1.88,185.220.101.44,08ab.seq064.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7583,True,0.9761,2026-08-27T14:15:17.118605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 64, ""total_chunks"": 600, ""chunk_entropy"": 4.7583}"
dns_tunnel_08ab_0065,192.168.1.88,185.220.101.44,08ab.seq065.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6515,True,0.9635,2026-08-27T14:15:17.287605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 65, ""total_chunks"": 600, ""chunk_entropy"": 4.6515}"
dns_tunnel_08ab_0066,192.168.1.88,185.220.101.44,08ab.seq066.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7752,True,0.9373,2026-08-27T14:15:17.332605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 66, ""total_chunks"": 600, ""chunk_entropy"": 4.7752}"
dns_tunnel_08ab_0067,192.168.1.88,185.220.101.44,08ab.seq067.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,A,NOERROR,155,4.6884,True,0.9272,2026-08-27T14:15:17.438605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 67, ""total_chunks"": 600, ""chunk_entropy"": 4.6884}"
dns_tunnel_08ab_0068,192.168.1.88,185.220.101.44,08ab.seq068.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6907,True,0.9468,2026-08-27T14:15:17.596605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 68, ""total_chunks"": 600, ""chunk_entropy"": 4.6907}"
dns_tunnel_08ab_0069,192.168.1.88,185.220.101.44,08ab.seq069.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6075,True,0.989,2026-08-27T14:15:17.813605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 69, ""total_chunks"": 600, ""chunk_entropy"": 4.6075}"
dns_tunnel_08ab_0070,192.168.1.88,185.220.101.44,08ab.seq070.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7707,True,0.9294,2026-08-27T14:15:17.974605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 70, ""total_chunks"": 600, ""chunk_entropy"": 4.7707}"
dns_tunnel_08ab_0071,192.168.1.88,185.220.101.44,08ab.seq071.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7391,True,0.9318,2026-08-27T14:15:18.035605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 71, ""total_chunks"": 600, ""chunk_entropy"": 4.7391}"
dns_tunnel_08ab_0072,192.168.1.88,185.220.101.44,08ab.seq072.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7286,True,0.9667,2026-08-27T14:15:18.131605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 72, ""total_chunks"": 600, ""chunk_entropy"": 4.7286}"
dns_tunnel_08ab_0073,192.168.1.88,185.220.101.44,08ab.seq073.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7328,True,0.9281,2026-08-27T14:15:18.339605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 73, ""total_chunks"": 600, ""chunk_entropy"": 4.7328}"
dns_tunnel_08ab_0074,192.168.1.88,185.220.101.44,08ab.seq074.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.8311,True,0.9836,2026-08-27T14:15:18.557605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 74, ""total_chunks"": 600, ""chunk_entropy"": 4.8311}"
dns_tunnel_08ab_0075,192.168.1.88,185.220.101.44,08ab.seq075.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7331,True,0.9302,2026-08-27T14:15:18.683605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 75, ""total_chunks"": 600, ""chunk_entropy"": 4.7331}"
dns_tunnel_08ab_0076,192.168.1.88,185.220.101.44,08ab.seq076.jzdesrcfjzkesqkml5eu4vcfkjhectc7irbf6rcvjvif6vcbijga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7647,True,0.9252,2026-08-27T14:15:18.735605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 76, ""total_chunks"": 600, ""chunk_entropy"": 4.7647}"
dns_tunnel_08ab_0077,192.168.1.88,185.220.101.44,08ab.seq077.ivpvku2fkjjv6q2sivcektsujfauyu27inhu4rsjircu4vcjifga.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7071,True,0.9804,2026-08-27T14:15:18.893605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 77, ""total_chunks"": 600, ""chunk_entropy"": 4.7071}"
dns_tunnel_08ab_0078,192.168.1.88,185.220.101.44,08ab.seq078.l5eu4vcfkjhectc7irbf6rcvjvif6vcbijgekx2vkncveu27inja.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6559,True,0.9774,2026-08-27T14:15:18.938605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 78, ""total_chunks"": 600, ""chunk_entropy"": 4.6559}"
dns_tunnel_08ab_0079,192.168.1.88,185.220.101.44,08ab.seq079.ivcektsujfauyu27inhu4rsjircu4vcjifgf6skokrcvetsbjrpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7443,True,0.958,2026-08-27T14:15:19.118605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 79, ""total_chunks"": 600, ""chunk_entropy"": 4.7443}"
dns_tunnel_08ab_0080,192.168.1.88,185.220.101.44,08ab.seq080.irbf6rcvjvif6vcbijgekx2vkncveu27injekrcfjzkesqkmknpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6371,True,0.9928,2026-08-27T14:15:19.312605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 80, ""total_chunks"": 600, ""chunk_entropy"": 4.6371}"
dns_tunnel_08ab_0081,192.168.1.88,185.220.101.44,08ab.seq081.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6963,True,0.9819,2026-08-27T14:15:19.412605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 81, ""total_chunks"": 600, ""chunk_entropy"": 4.6963}"
dns_tunnel_08ab_0082,192.168.1.88,185.220.101.44,08ab.seq082.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.5356,True,0.9729,2026-08-27T14:15:19.595605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 82, ""total_chunks"": 600, ""chunk_entropy"": 4.5356}"
dns_tunnel_08ab_0083,192.168.1.88,185.220.101.44,08ab.seq083.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6505,True,0.9684,2026-08-27T14:15:19.798605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 83, ""total_chunks"": 600, ""chunk_entropy"": 4.6505}"
dns_tunnel_08ab_0084,192.168.1.88,185.220.101.44,08ab.seq084.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6111,True,0.9759,2026-08-27T14:15:19.949605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 84, ""total_chunks"": 600, ""chunk_entropy"": 4.6111}"
dns_tunnel_08ab_0085,192.168.1.88,185.220.101.44,08ab.seq085.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6192,True,0.937,2026-08-27T14:15:20.140605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 85, ""total_chunks"": 600, ""chunk_entropy"": 4.6192}"
dns_tunnel_08ab_0086,192.168.1.88,185.220.101.44,08ab.seq086.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6954,True,0.9229,2026-08-27T14:15:20.338605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 86, ""total_chunks"": 600, ""chunk_entropy"": 4.6954}"
dns_tunnel_08ab_0087,192.168.1.88,185.220.101.44,08ab.seq087.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.747,True,0.9464,2026-08-27T14:15:20.463605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 87, ""total_chunks"": 600, ""chunk_entropy"": 4.747}"
dns_tunnel_08ab_0088,192.168.1.88,185.220.101.44,08ab.seq088.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6948,True,0.9295,2026-08-27T14:15:20.621605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 88, ""total_chunks"": 600, ""chunk_entropy"": 4.6948}"
dns_tunnel_08ab_0089,192.168.1.88,185.220.101.44,08ab.seq089.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,A,NOERROR,155,4.7548,True,0.9884,2026-08-27T14:15:20.775605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 89, ""total_chunks"": 600, ""chunk_entropy"": 4.7548}"
dns_tunnel_08ab_0090,192.168.1.88,185.220.101.44,08ab.seq090.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6838,True,0.9533,2026-08-27T14:15:20.866605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 90, ""total_chunks"": 600, ""chunk_entropy"": 4.6838}"
dns_tunnel_08ab_0091,192.168.1.88,185.220.101.44,08ab.seq091.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7802,True,0.9466,2026-08-27T14:15:21.082605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 91, ""total_chunks"": 600, ""chunk_entropy"": 4.7802}"
dns_tunnel_08ab_0092,192.168.1.88,185.220.101.44,08ab.seq092.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6734,True,0.9687,2026-08-27T14:15:21.165605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 92, ""total_chunks"": 600, ""chunk_entropy"": 4.6734}"
dns_tunnel_08ab_0093,192.168.1.88,185.220.101.44,08ab.seq093.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7972,True,0.9809,2026-08-27T14:15:21.270605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 93, ""total_chunks"": 600, ""chunk_entropy"": 4.7972}"
dns_tunnel_08ab_0094,192.168.1.88,185.220.101.44,08ab.seq094.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7104,True,0.9438,2026-08-27T14:15:21.426605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 94, ""total_chunks"": 600, ""chunk_entropy"": 4.7104}"
dns_tunnel_08ab_0095,192.168.1.88,185.220.101.44,08ab.seq095.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6824,True,0.9944,2026-08-27T14:15:21.585605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 95, ""total_chunks"": 600, ""chunk_entropy"": 4.6824}"
dns_tunnel_08ab_0096,192.168.1.88,185.220.101.44,08ab.seq096.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6075,True,0.9256,2026-08-27T14:15:21.628605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 96, ""total_chunks"": 600, ""chunk_entropy"": 4.6075}"
dns_tunnel_08ab_0097,192.168.1.88,185.220.101.44,08ab.seq097.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,A,NOERROR,155,4.801,True,0.9313,2026-08-27T14:15:21.670605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 97, ""total_chunks"": 600, ""chunk_entropy"": 4.801}"
dns_tunnel_08ab_0098,192.168.1.88,185.220.101.44,08ab.seq098.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7171,True,0.9629,2026-08-27T14:15:21.849605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 98, ""total_chunks"": 600, ""chunk_entropy"": 4.7171}"
dns_tunnel_08ab_0099,192.168.1.88,185.220.101.44,08ab.seq099.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7369,True,0.9677,2026-08-27T14:15:21.962605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 99, ""total_chunks"": 600, ""chunk_entropy"": 4.7369}"
dns_tunnel_08ab_0100,192.168.1.88,185.220.101.44,08ab.seq100.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,A,NOERROR,155,4.7025,True,0.9204,2026-08-27T14:15:22.155605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 100, ""total_chunks"": 600, ""chunk_entropy"": 4.7025}"
dns_tunnel_08ab_0101,192.168.1.88,185.220.101.44,08ab.seq101.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.8531,True,0.9791,2026-08-27T14:15:22.231605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 101, ""total_chunks"": 600, ""chunk_entropy"": 4.8531}"
dns_tunnel_08ab_0102,192.168.1.88,185.220.101.44,08ab.seq102.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7457,True,0.9407,2026-08-27T14:15:22.368605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 102, ""total_chunks"": 600, ""chunk_entropy"": 4.7457}"
dns_tunnel_08ab_0103,192.168.1.88,185.220.101.44,08ab.seq103.jzdesrcfjzkesqkml5eu4vcfkjhectc7irbf6rcvjvif6vcbijga.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.817,True,0.9804,2026-08-27T14:15:22.468605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 103, ""total_chunks"": 600, ""chunk_entropy"": 4.817}"
dns_tunnel_08ab_0104,192.168.1.88,185.220.101.44,08ab.seq104.ivpvku2fkjjv6q2sivcektsujfauyu27inhu4rsjircu4vcjifga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7291,True,0.9912,2026-08-27T14:15:22.655605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 104, ""total_chunks"": 600, ""chunk_entropy"": 4.7291}"
dns_tunnel_08ab_0105,192.168.1.88,185.220.101.44,08ab.seq105.l5eu4vcfkjhectc7irbf6rcvjvif6vcbijgekx2vkncveu27inja.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6862,True,0.9645,2026-08-27T14:15:22.789605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 105, ""total_chunks"": 600, ""chunk_entropy"": 4.6862}"
dns_tunnel_08ab_0106,192.168.1.88,185.220.101.44,08ab.seq106.ivcektsujfauyu27inhu4rsjircu4vcjifgf6skokrcvetsbjrpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7443,True,0.9841,2026-08-27T14:15:22.923605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 106, ""total_chunks"": 600, ""chunk_entropy"": 4.7443}"
dns_tunnel_08ab_0107,192.168.1.88,185.220.101.44,08ab.seq107.irbf6rcvjvif6vcbijgekx2vkncveu27injekrcfjzkesqkmknpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6674,True,0.936,2026-08-27T14:15:23.122605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 107, ""total_chunks"": 600, ""chunk_entropy"": 4.6674}"
dns_tunnel_08ab_0108,192.168.1.88,185.220.101.44,08ab.seq108.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6963,True,0.9509,2026-08-27T14:15:23.182605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 108, ""total_chunks"": 600, ""chunk_entropy"": 4.6963}"
dns_tunnel_08ab_0109,192.168.1.88,185.220.101.44,08ab.seq109.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.5972,True,0.9432,2026-08-27T14:15:23.323605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 109, ""total_chunks"": 600, ""chunk_entropy"": 4.5972}"
dns_tunnel_08ab_0110,192.168.1.88,185.220.101.44,08ab.seq110.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6505,True,0.9589,2026-08-27T14:15:23.385605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 110, ""total_chunks"": 600, ""chunk_entropy"": 4.6505}"
dns_tunnel_08ab_0111,192.168.1.88,185.220.101.44,08ab.seq111.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6028,True,0.9451,2026-08-27T14:15:23.484605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 111, ""total_chunks"": 600, ""chunk_entropy"": 4.6028}"
dns_tunnel_08ab_0112,192.168.1.88,185.220.101.44,08ab.seq112.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6329,True,0.9818,2026-08-27T14:15:23.653605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 112, ""total_chunks"": 600, ""chunk_entropy"": 4.6329}"
dns_tunnel_08ab_0113,192.168.1.88,185.220.101.44,08ab.seq113.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7174,True,0.9512,2026-08-27T14:15:23.784605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 113, ""total_chunks"": 600, ""chunk_entropy"": 4.7174}"
dns_tunnel_08ab_0114,192.168.1.88,185.220.101.44,08ab.seq114.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,A,NOERROR,155,4.747,True,0.9389,2026-08-27T14:15:23.925605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 114, ""total_chunks"": 600, ""chunk_entropy"": 4.747}"
dns_tunnel_08ab_0115,192.168.1.88,185.220.101.44,08ab.seq115.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.747,True,0.9368,2026-08-27T14:15:23.973605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 115, ""total_chunks"": 600, ""chunk_entropy"": 4.747}"
dns_tunnel_08ab_0116,192.168.1.88,185.220.101.44,08ab.seq116.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7768,True,0.9231,2026-08-27T14:15:24.153605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 116, ""total_chunks"": 600, ""chunk_entropy"": 4.7768}"
dns_tunnel_08ab_0117,192.168.1.88,185.220.101.44,08ab.seq117.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,A,NOERROR,155,4.714,True,0.9395,2026-08-27T14:15:24.352605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 117, ""total_chunks"": 600, ""chunk_entropy"": 4.714}"
dns_tunnel_08ab_0118,192.168.1.88,185.220.101.44,08ab.seq118.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7583,True,0.9721,2026-08-27T14:15:24.506605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 118, ""total_chunks"": 600, ""chunk_entropy"": 4.7583}"
dns_tunnel_08ab_0119,192.168.1.88,185.220.101.44,08ab.seq119.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7037,True,0.9428,2026-08-27T14:15:24.657605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 119, ""total_chunks"": 600, ""chunk_entropy"": 4.7037}"
dns_tunnel_08ab_0120,192.168.1.88,185.220.101.44,08ab.seq120.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7616,True,0.9605,2026-08-27T14:15:24.822605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 120, ""total_chunks"": 600, ""chunk_entropy"": 4.7616}"
dns_tunnel_08ab_0121,192.168.1.88,185.220.101.44,08ab.seq121.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,A,NOERROR,155,4.6747,True,0.9836,2026-08-27T14:15:24.884605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 121, ""total_chunks"": 600, ""chunk_entropy"": 4.6747}"
dns_tunnel_08ab_0122,192.168.1.88,185.220.101.44,08ab.seq122.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6593,True,0.9316,2026-08-27T14:15:25.071605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 122, ""total_chunks"": 600, ""chunk_entropy"": 4.6593}"
dns_tunnel_08ab_0123,192.168.1.88,185.220.101.44,08ab.seq123.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6295,True,0.9896,2026-08-27T14:15:25.174605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 123, ""total_chunks"": 600, ""chunk_entropy"": 4.6295}"
dns_tunnel_08ab_0124,192.168.1.88,185.220.101.44,08ab.seq124.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.8093,True,0.9259,2026-08-27T14:15:25.302605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 124, ""total_chunks"": 600, ""chunk_entropy"": 4.8093}"
dns_tunnel_08ab_0125,192.168.1.88,185.220.101.44,08ab.seq125.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7005,True,0.9676,2026-08-27T14:15:25.486605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 125, ""total_chunks"": 600, ""chunk_entropy"": 4.7005}"
dns_tunnel_08ab_0126,192.168.1.88,185.220.101.44,08ab.seq126.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7286,True,0.9305,2026-08-27T14:15:25.579605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 126, ""total_chunks"": 600, ""chunk_entropy"": 4.7286}"
dns_tunnel_08ab_0127,192.168.1.88,185.220.101.44,08ab.seq127.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7191,True,0.98,2026-08-27T14:15:25.738605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 127, ""total_chunks"": 600, ""chunk_entropy"": 4.7191}"
