domain_id,domain,family,entropy,vowel_ratio,length,is_dga,confidence,dga_source
dga_01039,qbevbnkhjcjvtvjq.pl,locky,3.5369,0.0556,19,True,0.985,DGArchive / Locky Research
dga_01040,vayqdillfcjecqmb.info,locky,3.9161,0.25,21,True,0.985,DGArchive / Locky Research
dga_01041,hngvawtfzcahsziw.ru,locky,3.8269,0.2222,19,True,0.985,DGArchive / Locky Research
dga_01042,mjtlxfkrurcbmfek.pw,locky,3.8269,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01043,enjvhxlwbnzwqana.in,locky,3.6163,0.2222,19,True,0.985,DGArchive / Locky Research
dga_01044,srjlxndzrhhgpvgr.be,locky,3.7871,0.0556,19,True,0.985,DGArchive / Locky Research
dga_01045,emvtgzpkxdiesxey.su,locky,3.7871,0.2778,19,True,0.985,DGArchive / Locky Research
dga_01046,iwwyxdqryfyhaktd.pl,locky,3.7871,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01047,ttclyivxkddvtlov.info,locky,3.5585,0.2,21,True,0.985,DGArchive / Locky Research
dga_01048,nnduawwhqhxokezc.ru,locky,3.8269,0.2778,19,True,0.985,DGArchive / Locky Research
dga_01049,cyakyhyjnsmfgccd.pw,locky,3.7474,0.0556,19,True,0.985,DGArchive / Locky Research
dga_01050,ifedocvkfseinarm.in,locky,3.6819,0.3889,19,True,0.985,DGArchive / Locky Research
