session_id,src_ip,dst_ip,inter_arrival_times,is_attack
s00834,192.168.1.233,194.26.29.112,"[64.33, 64.61, 58.33, 57.59, 58.13, 60.19, 56.68, 62.05, 59.29]",True
s00617,192.168.1.233,185.190.140.22,"[20.43, 20.09, 20.69, 18.65, 19.5, 18.62, 17.83, 18.24, 21.06, 23.41, 19.24, 17.84]",True
s01033,192.168.1.210,185.190.140.22,"[30.46, 30.31, 29.92, 30.58, 30.13, 32.53, 29.67, 29.5, 31.35, 30.11, 30.18, 29.44, 28.94, 32.41, 30.58, 30.86, 30.55, 30.3, 29.29, 29.71, 30.27]",True
s01153,192.168.1.10,45.154.255.88,"[15.47, 18.9, 18.21, 19.61, 19.16, 19.02, 21.06, 18.97, 21.61, 20.65]",True
s00892,192.168.1.142,45.154.255.88,"[27.37, 20.45, 24.02, 35.89, 33.09, 27.2, 30.41, 29.23, 27.77, 25.31]",True
s01113,192.168.1.210,198.51.100.7,"[40.29, 52.97, 54.03, 40.17, 36.75, 36.05, 39.31, 39.49, 48.74, 43.82, 38.17]",True
s00786,192.168.1.142,198.51.100.7,"[9.99, 9.45, 9.89, 10.16, 9.96, 10.04, 9.36, 10.19, 10.16, 10.74, 9.63, 10.02, 10.07, 10.49, 9.83, 10.26, 10.1, 9.95, 9.42, 9.91, 10.55, 10.11, 9.87]",True
s00963,192.168.1.105,91.108.4.182,"[86.11, 74.72, 95.28, 84.2, 95.72, 84.15, 105.87, 83.33, 89.95, 91.74, 85.62, 90.24]",True
s00553,192.168.1.53,52.84.12.33,"[38.45, 20.42, 24.71, 28.89, 8.39]",False
s00103,192.168.1.151,104.16.85.20,"[44.15, 22.27, 11.54, 10.4, 23.07, 16.0]",False
s00093,192.168.1.167,52.84.12.33,"[9.44, 29.95, 5.47, 27.99, 33.78, 2.12, 13.0, 24.42, 12.16, 9.58, 5.83, 23.87, 24.94]",False
s00678,192.168.1.44,185.190.140.22,"[10.02, 9.53, 9.8, 9.74, 10.41, 10.15, 9.36, 10.7, 10.52, 10.13, 10.13, 9.86, 9.74, 10.39, 10.06, 9.98, 9.81]",True
s00147,192.168.1.153,17.253.144.10,"[53.74, 30.82, 35.47, 32.49, 47.58, 35.59, 18.39, 61.06, 16.0, 113.84, 55.34]",False
s00128,192.168.1.42,93.184.216.34,"[0.37, 1.88, 3.23, 1.02, 41.84, 1.16, 1.07, 0.75, 64.57, 17.74, 72.98, 2.17, 2.38]",False
s00542,192.168.1.120,13.107.21.200,"[34.06, 26.38, 86.06, 34.68, 16.95, 29.06]",False
s00581,192.168.1.161,93.184.216.34,"[2.61, 1.29, 0.82, 67.3, 1.19, 1.04, 2.08, 2.88, 1.33, 2.53, 1.88, 1.93, 0.22, 1.13, 0.66, 0.31]",False
s00535,192.168.1.140,104.16.85.20,"[9.23, 4.38, 41.51, 6.23, 40.24, 6.44, 17.63, 27.79, 2.1, 6.24, 14.91, 37.84, 20.34, 10.58]",False
s00761,192.168.1.10,194.26.29.112,"[9.84, 9.8, 9.47, 9.49, 10.14, 10.03, 9.74, 9.93, 10.07, 10.11, 10.33, 10.4, 10.06, 10.06]",True
s00172,192.168.1.212,93.184.216.34,"[22.36, 170.13, 86.62, 40.51, 85.93, 30.41, 66.88, 109.06, 23.21, 83.39, 32.53, 60.16, 19.92, 33.63]",False
s00592,192.168.1.216,198.51.100.25,"[17.58, 10.76, 6.13, 4.61, 13.19, 6.31, 4.82, 24.52, 59.11]",False
s00007,192.168.1.50,93.184.216.34,"[109.8, 47.71, 29.7, 80.77, 28.23, 70.6, 26.36]",False
s00494,192.168.1.26,52.84.12.33,"[16.01, 1.79, 37.22, 25.13, 2.83, 2.65, 53.02, 80.16, 69.25]",False
s00707,192.168.1.105,91.108.4.182,"[62.14, 59.56, 58.69, 59.39, 56.25, 61.13, 57.21, 59.94, 60.98, 60.66, 60.29, 59.74, 60.16, 59.58, 59.65, 58.38, 61.96, 61.07, 60.26]",True
s00545,192.168.1.202,17.253.144.10,"[49.49, 33.98, 31.88, 87.85, 14.05, 75.93]",False
s00129,192.168.1.5,52.84.12.33,"[34.64, 19.2, 9.96, 9.26, 12.13, 14.67, 12.58, 9.67, 6.82, 11.46, 39.69, 39.28]",False
s00580,192.168.1.63,17.253.144.10,"[3.07, 18.27, 14.3, 82.94, 8.75, 14.52, 18.56, 20.03, 15.27, 5.62, 26.73, 13.62, 5.85, 35.05]",False
s00495,192.168.1.38,34.120.55.12,"[30.16, 23.26, 86.21, 8.01, 18.16, 19.62, 18.55, 61.12]",False
s00842,192.168.1.233,203.0.113.90,"[37.74, 50.92, 50.74, 49.8, 51.59, 39.45, 47.45, 44.32, 45.77, 41.61, 42.71, 52.96, 38.78, 40.41, 49.51, 46.77, 53.02, 45.4, 42.49, 47.1, 46.45, 45.58]",True
s00319,192.168.1.198,104.16.85.20,"[37.21, 20.43, 105.03, 245.34, 92.11, 60.98, 41.43, 44.7, 54.57]",False
s00290,192.168.1.123,198.51.100.25,"[2.3, 0.63, 0.91, 25.36, 1.93, 2.62, 1.42, 3.29, 3.34]",False
s00332,192.168.1.98,17.253.144.10,"[9.66, 5.44, 13.79, 11.1, 15.15]",False
s00333,192.168.1.138,93.184.216.34,"[22.55, 136.41, 115.94, 19.45, 74.97, 43.55, 35.43]",False
s00635,192.168.1.44,185.220.101.44,"[30.89, 31.55, 27.68, 27.96, 29.85, 30.83, 29.32, 25.64, 29.9, 28.34, 30.84, 30.86, 30.31, 30.82]",True
s01099,192.168.1.105,198.51.100.7,"[315.04, 294.62, 289.36, 282.26, 279.15, 319.99, 310.55, 297.68, 253.08, 301.41, 247.58, 325.27, 323.19, 283.02, 326.22, 330.81]",True
s00567,192.168.1.13,13.107.21.200,"[44.24, 124.44, 58.32, 72.19, 37.33, 49.01, 81.66]",False
s00891,192.168.1.10,45.154.255.88,"[41.75, 44.69, 47.22, 51.38, 39.15, 43.57, 39.53, 47.49, 45.12, 39.53]",True
s00406,192.168.1.20,142.250.80.14,"[28.96, 1.47, 48.96, 0.91, 2.76, 2.51, 2.2, 70.0, 1.54, 0.55]",False
s00213,192.168.1.189,52.84.12.33,"[68.47, 36.67, 83.57, 23.33, 38.06, 29.55, 11.99, 11.72, 35.54, 64.98, 122.27, 38.0, 36.06, 31.99]",False
s00003,192.168.1.160,93.184.216.34,"[19.61, 16.21, 37.15, 56.58, 119.7, 92.43]",False
s00283,192.168.1.30,151.101.1.140,"[38.69, 6.95, 20.3, 14.74, 7.87, 59.39, 24.59, 25.19, 18.32, 19.09, 30.1, 33.85, 6.49]",False
s00563,192.168.1.114,104.16.85.20,"[36.2, 72.07, 55.72, 46.98, 87.69, 22.65, 51.13, 43.53, 13.88]",False
s00829,192.168.1.10,194.26.29.112,"[59.17, 59.18, 59.18, 63.74, 60.2, 56.42, 60.86, 59.77, 57.59, 58.34, 59.94]",True
s01079,192.168.1.142,91.108.4.182,"[45.73, 51.18, 55.52, 44.32, 46.0, 50.39, 55.82, 46.14]",True
s00730,192.168.1.44,45.154.255.88,"[74.07, 79.78, 73.77, 106.75, 93.04, 77.14, 105.36, 88.45, 79.29, 77.7, 75.94, 105.95, 102.1, 84.17, 73.63, 107.65, 80.51, 78.95, 91.69, 81.64, 78.85]",True
s00558,192.168.1.163,198.51.100.25,"[1.13, 3.1, 66.57, 3.21, 0.27, 81.25]",False
s00041,192.168.1.11,151.101.1.140,"[67.47, 64.56, 28.75, 49.47, 10.66, 42.23, 118.84, 33.23, 39.84, 51.85]",False
s00368,192.168.1.164,104.16.85.20,"[2.37, 0.94, 0.85, 0.54, 3.11, 1.08, 0.3, 2.97, 73.71, 1.9, 1.48, 0.41]",False
s00378,192.168.1.171,93.184.216.34,"[26.76, 59.05, 32.11, 21.31, 26.88, 46.85, 21.68, 43.23, 61.72]",False
s00337,192.168.1.23,104.16.85.20,"[17.16, 0.82, 2.23, 69.29, 16.71, 93.75, 30.64, 1.63, 3.03, 0.6, 0.75, 2.09, 2.23, 3.15]",False
s00017,192.168.1.118,151.101.1.140,"[10.02, 40.75, 95.67, 200.38, 48.43, 19.29, 64.57, 84.26, 90.9]",False
s00278,192.168.1.203,17.253.144.10,"[8.46, 56.37, 37.86, 5.5, 68.28, 48.81, 37.86, 40.26, 54.62, 30.55]",False
s00346,192.168.1.212,198.51.100.25,"[27.91, 75.99, 41.59, 51.66, 40.78, 49.11, 38.58, 116.78, 65.48]",False
s00474,192.168.1.90,17.253.144.10,"[4.88, 43.06, 33.61, 52.24, 20.8, 48.36, 44.84]",False
s00478,192.168.1.32,52.84.12.33,"[0.65, 1.1, 1.26, 1.11, 2.25, 63.43, 1.86, 1.26]",False
s01091,192.168.1.233,195.123.245.9,"[637.24, 535.08, 589.61, 724.37, 663.13, 603.73, 645.13, 597.88, 634.84, 547.25, 516.12, 508.85, 614.51, 598.92, 623.47, 633.7, 621.9, 577.86]",True
s00202,192.168.1.19,34.120.55.12,"[3.14, 3.35, 1.93, 0.51, 32.46, 39.89, 0.83, 3.06, 2.87, 1.61, 2.89, 2.2, 2.02, 1.81, 0.84]",False
s00805,192.168.1.142,203.0.113.90,"[185.95, 179.64, 159.17, 150.77, 217.02, 198.79, 189.41, 204.41, 189.13, 179.67, 179.67]",True
s00405,192.168.1.162,34.120.55.12,"[31.25, 34.66, 17.96, 20.08, 53.24]",False
s00625,192.168.1.44,185.220.101.44,"[19.76, 22.55, 19.33, 19.72, 20.19, 19.63, 23.12, 19.24, 18.26, 20.96, 21.47, 19.67, 20.14]",True
s01086,192.168.1.25,185.190.140.22,"[116.75, 105.95, 122.61, 122.13, 134.79, 127.48, 105.03, 102.29, 91.99, 120.36, 104.34, 124.83, 117.81]",True
s00588,192.168.1.175,17.253.144.10,"[121.59, 18.74, 41.72, 82.84, 40.19, 129.67]",False
s00530,192.168.1.195,34.120.55.12,"[78.54, 9.72, 66.27, 69.6, 7.79, 66.62, 41.04, 13.69, 15.45, 20.63, 11.54, 15.67, 10.79]",False
s00445,192.168.1.88,13.107.21.200,"[1.19, 0.93, 23.8, 0.41, 75.7, 2.01, 24.17]",False
s00291,192.168.1.141,13.107.21.200,"[2.41, 73.26, 30.28, 3.3, 2.43, 1.98, 0.8, 2.65, 59.21, 2.75, 2.17, 22.41, 0.44, 0.81]",False
s00938,192.168.1.233,195.123.245.9,"[81.26, 94.51, 100.76, 97.06, 88.47, 89.23, 86.19, 83.07, 95.26, 96.9, 88.03, 101.58, 80.69, 93.82, 94.37]",True
s00455,192.168.1.229,52.84.12.33,"[28.59, 36.34, 58.74, 139.53, 132.01, 31.51, 48.73]",False
s00623,192.168.1.78,91.108.4.182,"[112.81, 82.53, 100.29, 100.25, 101.43, 102.78, 97.16]",True
s00586,192.168.1.56,104.16.85.20,"[35.39, 38.23, 24.55, 21.92, 78.32, 39.04, 25.65, 70.26, 20.68, 88.26]",False
s01101,192.168.1.25,45.154.255.88,"[61.18, 62.43, 60.17, 60.0, 61.19, 57.02, 57.93, 59.01, 60.98, 60.55, 59.04, 59.33, 60.92, 61.65, 60.63, 58.58, 59.62, 58.75, 60.7, 56.59, 56.08, 59.93, 63.42, 57.75]",True
s00709,192.168.1.210,91.108.4.182,"[52.94, 52.19, 48.65, 48.8, 46.86, 52.81, 46.14, 48.14]",True
s01045,192.168.1.210,194.26.29.112,"[59.1, 59.16, 57.01, 60.22, 60.62, 60.79, 61.18, 57.41, 62.84, 62.59, 56.79, 63.23, 60.71, 59.88, 60.8, 61.08, 61.11, 59.65, 59.85, 58.23, 61.97, 60.08, 59.23, 56.13, 61.95]",True
s00853,192.168.1.142,45.154.255.88,"[109.06, 117.07, 115.38, 121.84, 124.78, 105.74, 117.58, 123.87, 118.88, 123.05, 126.51, 127.33, 110.53, 118.68, 115.06, 119.31]",True
s00636,192.168.1.105,185.220.101.44,"[92.53, 108.27, 95.2, 108.69, 102.79, 93.9, 96.59, 93.02, 120.33, 105.72, 111.21]",True
s00171,192.168.1.47,93.184.216.34,"[32.12, 118.82, 70.67, 30.25, 25.74, 118.57, 24.33, 40.97, 18.79, 36.2, 35.82, 192.63, 54.0]",False
s00539,192.168.1.248,142.250.80.14,"[93.92, 19.54, 32.12, 45.92, 48.07, 39.39, 28.0, 25.85, 136.51]",False
s00608,192.168.1.44,198.51.100.7,"[19.45, 20.86, 20.58, 19.11, 20.42, 17.2, 19.1, 20.86, 18.39, 19.53, 19.42, 16.82]",True
s00933,192.168.1.25,195.123.245.9,"[9.66, 10.27, 9.66, 10.32, 10.13, 9.87, 10.06, 10.29, 10.29, 9.93, 10.23]",True
s00691,192.168.1.25,91.108.4.182,"[30.68, 34.04, 31.27, 30.67, 29.74, 31.03, 31.94, 30.26, 31.59, 31.79, 31.98, 33.45, 32.38]",True
s00777,192.168.1.78,185.190.140.22,"[10.04, 10.29, 10.62, 10.53, 10.51, 9.87, 9.83, 9.9, 10.16, 10.22, 9.83, 9.92, 10.19, 10.8, 9.65, 9.77, 10.01, 10.14, 9.36, 9.55]",True
s00918,192.168.1.25,45.154.255.88,"[54.46, 52.52, 48.04, 55.82, 51.2, 47.97, 45.42, 41.2]",True
s00168,192.168.1.139,93.184.216.34,"[0.58, 2.37, 0.33, 1.74, 78.66, 1.76, 0.54, 3.16, 0.78, 67.84, 3.35, 0.78, 3.38, 0.99, 2.88]",False
s00049,192.168.1.178,151.101.1.140,"[74.3, 2.23, 0.57, 21.13, 0.15, 0.8, 1.8]",False
s00069,192.168.1.47,17.253.144.10,"[1.07, 2.6, 2.14, 1.75, 3.12, 1.66, 23.73, 15.95, 2.89, 2.02, 3.26, 0.07, 27.01, 0.17]",False
s00064,192.168.1.247,34.120.55.12,"[21.92, 26.36, 121.31, 16.75, 47.27, 27.99, 212.21]",False
s00435,192.168.1.56,151.101.1.140,"[17.49, 2.67, 2.22, 3.01, 0.85, 0.92, 79.19, 1.01]",False
s00570,192.168.1.65,34.120.55.12,"[37.66, 16.71, 27.09, 9.87, 68.43, 9.51]",False
s00795,192.168.1.25,194.26.29.112,"[627.71, 535.37, 625.96, 581.1, 542.73, 575.68, 634.8]",True
s00783,192.168.1.25,198.51.100.7,"[29.68, 30.56, 29.8, 30.15, 27.72, 29.77, 29.5, 30.02, 30.87, 30.38, 31.49, 29.36, 30.91, 29.64, 29.71, 29.16, 29.73]",True
s00681,192.168.1.44,198.51.100.7,"[15.33, 17.01, 13.45, 13.05, 14.75, 15.0, 13.11, 14.39, 14.82, 13.06, 14.5, 13.41, 14.8, 13.16, 13.42, 14.65, 15.21, 14.84, 17.09, 15.67, 15.31]",True
s00627,192.168.1.142,91.108.4.182,"[177.1, 156.88, 192.75, 174.04, 167.95, 185.84, 201.37, 198.44, 181.87, 175.68, 164.42]",True
s00254,192.168.1.12,142.250.80.14,"[24.85, 85.79, 105.0, 156.61, 74.14, 21.54, 30.24, 131.42]",False
s00736,192.168.1.142,198.51.100.7,"[117.26, 107.75, 120.08, 121.4, 105.43, 120.32, 140.43, 129.01]",True
s00230,192.168.1.6,52.84.12.33,"[28.26, 1.43, 13.56, 11.78, 22.52]",False
s00841,192.168.1.105,203.0.113.90,"[98.52, 102.5, 88.79, 85.03, 83.74, 102.48, 100.16, 97.04, 99.22, 98.06, 78.99, 102.73, 104.29, 105.25, 73.21]",True
s00944,192.168.1.78,195.123.245.9,"[16.96, 14.68, 13.41, 15.53, 15.77, 15.13, 15.22, 14.0, 16.88, 13.9, 15.25, 16.05, 14.71, 15.83, 16.33, 16.34, 14.42, 14.25, 16.35, 13.6, 13.98]",True
s00582,192.168.1.136,52.84.12.33,"[19.77, 11.23, 10.52, 39.14, 67.78]",False
s00533,192.168.1.214,142.250.80.14,"[82.11, 0.28, 1.29, 46.98, 1.9, 1.96, 85.94, 73.18, 0.06, 81.07, 3.23, 85.18, 31.95, 2.39]",False
s00143,192.168.1.18,151.101.1.140,"[64.84, 55.74, 56.41, 48.46, 135.74, 38.69, 52.24, 8.33]",False
s00868,192.168.1.25,91.108.4.182,"[13.63, 15.17, 15.29, 15.79, 13.41, 15.63, 13.68, 14.17, 13.53, 16.68, 16.82, 14.37]",True
s00353,192.168.1.173,17.253.144.10,"[2.12, 2.46, 0.42, 32.51, 43.14, 0.73, 2.77, 3.41]",False
s00660,192.168.1.142,194.26.29.112,"[110.29, 122.17, 69.89, 116.03, 114.95, 126.73, 129.23]",True
s00896,192.168.1.233,45.154.255.88,"[97.1, 87.54, 91.69, 84.37, 106.8, 93.82, 104.27, 80.56, 74.58, 84.72, 107.09, 98.19, 74.3, 74.79, 92.08]",True
s00724,192.168.1.233,185.220.101.44,"[28.64, 32.18, 34.45, 30.25, 36.18, 32.15, 28.82, 26.91, 35.42, 26.46, 33.53, 32.67, 27.88, 36.7, 33.44]",True
s00408,192.168.1.189,52.84.12.33,"[8.08, 17.79, 55.83, 15.86, 24.73, 13.15, 5.8, 62.17, 7.34, 15.32, 8.66]",False
s00943,192.168.1.233,195.123.245.9,"[106.91, 113.12, 94.46, 93.61, 85.52, 89.0, 95.37, 89.29, 96.84, 108.99, 102.53]",True
s00336,192.168.1.139,13.107.21.200,"[2.07, 0.53, 84.89, 0.58, 3.47, 3.42, 80.56, 3.05, 0.5, 0.75, 2.22]",False
s01105,192.168.1.44,194.26.29.112,"[311.26, 333.24, 283.74, 273.36, 294.15, 274.45, 366.89, 329.68, 316.68, 328.17, 324.93, 282.07, 220.09]",True
s00645,192.168.1.142,185.220.101.44,"[18.54, 19.31, 20.51, 20.82, 21.41, 19.99, 16.95, 18.86, 19.2, 17.31]",True
s01039,192.168.1.233,195.123.245.9,"[709.14, 511.44, 701.4, 669.35, 602.61, 618.29, 612.85, 520.58, 596.08, 743.03, 692.27, 740.95, 593.44, 656.09, 579.55]",True
s00775,192.168.1.142,194.26.29.112,"[89.07, 71.35, 75.5, 88.55, 89.41, 77.19, 107.12, 95.06, 98.89]",True
s00867,192.168.1.44,203.0.113.90,"[46.74, 47.8, 50.63, 37.62, 48.2, 49.75, 45.51, 50.09, 52.71, 49.03, 38.41, 43.15, 46.15, 42.84, 50.12, 52.69, 40.7, 46.66, 50.28, 39.18, 37.63]",True
s01005,192.168.1.10,195.123.245.9,"[13.91, 15.42, 17.01, 13.66, 15.64, 16.33, 14.95, 13.41, 15.4, 14.42, 17.2]",True
s00924,192.168.1.233,45.154.255.88,"[60.55, 61.65, 61.86, 57.46, 59.16, 63.19, 61.1, 59.82, 57.97, 56.4, 59.08, 61.25, 60.11, 58.96, 61.81, 60.56, 59.13, 60.57, 60.42, 62.82, 59.06, 58.72, 61.31, 61.92, 60.56]",True
s01115,192.168.1.142,45.154.255.88,"[57.67, 48.56, 45.97, 49.96, 51.5, 56.57, 43.22, 43.22, 51.85, 48.74, 49.15, 60.3]",True
s00354,192.168.1.142,34.120.55.12,"[15.55, 11.34, 29.89, 44.28, 31.23, 19.68, 22.65, 17.22, 12.67, 17.33, 2.56, 28.29, 15.32]",False
s01038,192.168.1.78,185.190.140.22,"[225.39, 254.81, 237.61, 261.88, 260.4, 226.4, 274.09, 274.32, 240.17, 269.09]",True
s00429,192.168.1.22,34.120.55.12,"[53.06, 169.7, 37.37, 71.41, 25.21, 40.4, 18.62, 35.72]",False
s00540,192.168.1.154,13.107.21.200,"[12.92, 6.17, 38.16, 62.76, 15.35, 90.0, 32.72, 21.49, 72.24]",False
s00527,192.168.1.215,34.120.55.12,"[29.3, 37.91, 51.53, 50.28, 15.06, 65.17, 77.71, 41.29, 57.1, 38.27, 103.67]",False
s00710,192.168.1.142,195.123.245.9,"[104.24, 104.49, 77.63, 81.87, 90.36, 96.84, 102.85, 88.21, 85.48, 98.36, 87.26, 95.52, 100.79]",True
s00235,192.168.1.70,17.253.144.10,"[49.05, 28.51, 28.77, 44.13, 63.1, 80.36, 61.7]",False
s00575,192.168.1.146,34.120.55.12,"[26.18, 55.57, 54.47, 60.98, 30.64, 32.01, 43.39, 25.58, 66.99]",False
s00459,192.168.1.57,142.250.80.14,"[1.26, 1.06, 64.84, 73.35, 22.48, 44.56, 1.44, 1.57]",False
s00940,192.168.1.78,198.51.100.7,"[31.36, 30.2, 29.59, 29.14, 30.18, 30.26, 30.74, 30.5, 28.8, 27.98, 30.17, 28.92, 29.91, 28.53]",True
s00936,192.168.1.25,45.154.255.88,"[297.75, 309.59, 315.46, 324.81, 290.18, 271.7, 335.12, 317.69, 250.67, 299.42, 263.3, 273.79, 299.49, 267.59, 305.05, 290.55, 337.89]",True
s00695,192.168.1.78,195.123.245.9,"[43.94, 43.26, 41.26, 38.26, 43.31, 42.13, 50.32, 45.84, 37.36, 49.91]",True
s00489,192.168.1.189,17.253.144.10,"[31.69, 24.64, 31.71, 15.47, 3.6, 7.56, 37.26, 35.83, 6.27, 29.27]",False
s00622,192.168.1.25,195.123.245.9,"[15.69, 19.65, 18.46, 16.12, 20.87, 20.34, 21.53, 21.23, 21.85, 19.12, 21.06, 18.8, 20.71, 21.23]",True
s00386,192.168.1.177,52.84.12.33,"[26.11, 15.37, 73.77, 53.19, 117.23, 24.78, 107.48, 20.82]",False
s01133,192.168.1.142,185.190.140.22,"[92.16, 111.51, 95.9, 94.16, 99.31, 116.93]",True
s00086,192.168.1.232,52.84.12.33,"[14.83, 29.3, 36.58, 28.64, 46.09, 23.02, 30.83, 63.99, 33.86, 32.67]",False
s01017,192.168.1.233,198.51.100.7,"[25.01, 29.65, 33.32, 29.19, 26.39, 31.27, 31.78, 25.79, 30.7, 38.39, 42.18, 30.19, 35.03, 29.87, 31.17, 25.45, 36.13]",True
s00845,192.168.1.44,194.26.29.112,"[35.22, 34.56, 30.47, 30.59, 28.97, 35.86, 29.19, 27.39]",True
s00193,192.168.1.16,13.107.21.200,"[1.42, 1.83, 0.69, 81.51, 90.78, 67.22, 3.38, 0.76, 19.49, 0.18, 1.59]",False
s00731,192.168.1.10,198.51.100.7,"[88.23, 82.89, 100.08, 87.8, 75.79, 76.53, 80.35, 92.22, 75.09, 105.74, 106.2, 106.49]",True
s00672,192.168.1.233,195.123.245.9,"[31.2, 33.02, 27.64, 29.5, 29.04, 28.2, 33.45, 31.67, 31.09, 29.14, 30.35, 30.85, 26.99, 30.23, 28.66, 29.25]",True
s00211,192.168.1.26,93.184.216.34,"[7.12, 43.7, 16.92, 5.97, 10.8, 8.33]",False
s00248,192.168.1.245,17.253.144.10,"[17.06, 2.64, 1.52, 1.81, 3.06, 0.54, 3.44, 88.34, 0.27]",False
s01117,192.168.1.44,185.220.101.44,"[342.66, 298.88, 320.55, 396.97, 358.27, 221.83, 348.55, 301.55, 244.86, 361.64, 294.69, 395.19, 235.42, 327.84]",True
s01139,192.168.1.44,45.154.255.88,"[87.42, 96.1, 100.14, 85.31, 99.05, 80.59, 81.04, 99.14, 100.2, 84.27, 85.88, 99.73, 81.14, 89.41, 88.69, 99.31, 97.26]",True
s00011,192.168.1.250,17.253.144.10,"[2.0, 2.13, 24.73, 0.96, 33.18, 2.39, 2.05, 1.78, 1.12, 0.45, 2.74, 0.66, 2.41]",False
s00934,192.168.1.25,195.123.245.9,"[179.14, 182.46, 196.25, 183.62, 165.32, 186.16, 176.49, 188.27, 182.16, 196.95, 152.33, 208.14, 153.51, 179.03, 191.49, 161.71]",True
s01028,192.168.1.25,185.220.101.44,"[30.69, 27.2, 30.37, 33.58, 27.73, 29.83, 29.43, 30.67, 28.76, 30.73, 32.31, 32.72, 30.02, 31.25]",True
s00798,192.168.1.233,91.108.4.182,"[316.69, 289.79, 351.43, 394.24, 336.83, 378.66]",True
s00187,192.168.1.42,13.107.21.200,"[35.74, 50.72, 54.85, 138.46, 50.28]",False
s00729,192.168.1.78,185.190.140.22,"[271.89, 220.88, 219.04, 229.5, 238.3, 260.72, 261.95, 220.48]",True
s00486,192.168.1.58,17.253.144.10,"[11.97, 18.25, 14.29, 117.95, 70.75, 38.25, 26.2, 123.83, 52.96, 18.85, 36.36, 171.33]",False
s00051,192.168.1.189,34.120.55.12,"[4.56, 33.44, 26.57, 15.03, 21.19, 14.18, 7.99, 19.69, 19.61, 20.43, 15.67, 16.98, 8.47]",False
s01057,192.168.1.233,185.220.101.44,"[19.89, 23.79, 19.15, 18.58, 21.04, 19.06, 18.63, 19.46, 20.45, 19.39, 20.43, 19.61, 19.54]",True
s01192,192.168.1.210,194.26.29.112,"[94.7, 82.78, 89.7, 95.67, 87.48, 82.68, 93.49, 98.63]",True
s00880,192.168.1.10,185.220.101.44,"[15.21, 13.98, 15.01, 14.66, 15.25, 14.47, 14.49, 14.63, 16.02, 13.89, 13.44, 16.11, 15.1, 16.35, 14.84]",True
s00437,192.168.1.7,104.16.85.20,"[11.67, 45.0, 28.19, 62.98, 50.87, 16.6, 13.47, 36.47, 33.74]",False
s00185,192.168.1.165,104.16.85.20,"[31.2, 8.44, 42.9, 42.76, 35.77, 114.75]",False
s00748,192.168.1.78,198.51.100.7,"[627.24, 504.46, 649.22, 617.06, 535.05, 708.61, 691.96, 675.65, 610.14, 490.85, 565.72, 536.26, 720.25, 440.07, 697.01, 437.82]",True
s01061,192.168.1.233,91.108.4.182,"[20.14, 17.71, 20.89, 21.24, 20.49, 21.06]",True
s00269,192.168.1.207,34.120.55.12,"[25.46, 14.47, 9.65, 41.63, 18.84, 4.64, 11.75, 17.72, 11.92, 13.11, 8.91]",False
s00629,192.168.1.142,194.26.29.112,"[252.0, 247.83, 275.48, 245.23, 258.82, 255.76, 240.86, 206.76, 268.38]",True
s01111,192.168.1.142,198.51.100.7,"[120.43, 90.27, 91.2, 103.5, 130.66, 70.64, 111.19, 109.57, 120.88, 101.31, 138.47, 96.0, 108.9]",True
s01176,192.168.1.10,91.108.4.182,"[60.56, 63.25, 60.28, 59.34, 58.45, 62.72, 60.82, 62.71, 62.96, 62.58, 60.2, 65.26, 58.54, 60.21, 64.73, 59.91, 59.66, 62.36, 59.02, 59.21, 61.72, 62.22, 59.4, 62.32, 60.24]",True
s00237,192.168.1.180,104.16.85.20,"[17.79, 15.76, 32.57, 25.66, 7.58, 29.57, 38.18, 18.92, 9.66, 9.66, 37.81]",False
s00650,192.168.1.25,194.26.29.112,"[167.86, 192.81, 199.29, 196.77, 160.28, 168.34, 182.23, 189.98]",True
s01025,192.168.1.25,185.220.101.44,"[96.18, 102.15, 114.86, 100.56, 95.12, 100.32, 97.77, 104.5, 101.64, 95.67, 90.1]",True
s00718,192.168.1.210,185.190.140.22,"[28.98, 29.12, 29.22, 32.63, 30.17, 29.0, 29.62, 30.82, 29.6, 30.69, 29.88, 30.09, 28.95, 30.86, 29.03, 29.97, 30.26, 31.99, 28.8, 30.11, 29.76, 29.27, 29.76]",True
s00851,192.168.1.44,194.26.29.112,"[615.27, 652.95, 517.67, 677.43, 709.02, 567.89, 538.17, 492.7, 562.39, 515.0, 717.74, 697.93, 595.61, 649.8, 706.84, 340.16, 701.89, 533.02]",True
s00605,192.168.1.105,91.108.4.182,"[61.28, 62.01, 57.34, 56.09, 59.4, 60.37, 59.56, 60.74, 55.09, 58.48, 62.76, 60.18, 61.7, 60.3, 59.73]",True
s00769,192.168.1.210,45.154.255.88,"[232.58, 244.56, 244.11, 288.63, 273.78, 267.75, 231.94, 262.04, 251.29, 255.1, 254.36]",True
s01196,192.168.1.44,185.220.101.44,"[100.17, 93.8, 83.59, 87.54, 93.96, 96.48, 94.32, 92.94, 80.79, 87.75, 79.95, 89.55, 99.34, 87.3]",True
s00351,192.168.1.126,104.16.85.20,"[33.5, 35.98, 128.18, 111.8, 79.17, 259.52]",False
s00267,192.168.1.123,13.107.21.200,"[15.83, 3.03, 37.4, 35.01, 14.84, 31.92, 6.18]",False
s00828,192.168.1.10,203.0.113.90,"[95.78, 94.9, 91.49, 99.96, 107.25, 94.67, 98.59, 113.05]",True
